t,Sol_x,Sol_y,Sol_z,Mercurio_x,Mercurio_y,Mercurio_z,Venus_x,Venus_y,Venus_z,Tierra_x,Tierra_y,Tierra_z,Marte_x,Marte_y,Marte_z,Jupiter_x,Jupiter_y,Jupiter_z,Saturno_x,Saturno_y,Saturno_z,Urano_x,Urano_y,Urano_z,Neptuno_x,Neptuno_y,Neptuno_z
1.84291e+08,1.76426e+09,2.43822e+09,0,5.31436e+10,-2.54347e+10,0,-1.06283e+11,8.88098e+09,0,8.15544e+10,-1.254e+11,0,1.61255e+11,1.63767e+11,0,-7.62143e+11,5.93348e+09,0,4.68881e+11,1.3644e+12,0,2.60288e+12,1.21387e+12,0,4.38371e+12,9.92461e+11,0
1.84378e+08,1.7645e+09,2.44056e+09,0,5.48453e+10,-2.17435e+10,0,-1.06462e+11,5.86382e+09,0,8.37035e+10,-1.24016e+11,0,1.59753e+11,1.65222e+11,0,-7.62147e+11,4.79131e+09,0,4.68097e+11,1.36468e+12,0,2.60263e+12,1.2144e+12,0,4.38361e+12,9.92918e+11,0
1.84464e+08,1.76474e+09,2.44291e+09,0,5.62821e+10,-1.79316e+10,0,-1.06558e+11,2.84399e+09,0,8.58288e+10,-1.22596e+11,0,1.58238e+11,1.66663e+11,0,-7.6215e+11,3.64913e+09,0,4.67313e+11,1.36496e+12,0,2.60239e+12,1.21493e+12,0,4.3835e+12,9.93376e+11,0
1.8455e+08,1.76497e+09,2.44525e+09,0,5.7445e+10,-1.40173e+10,0,-1.06569e+11,-1.76156e+08,0,8.79298e+10,-1.2114e+11,0,1.56709e+11,1.6809e+11,0,-7.62151e+11,2.50695e+09,0,4.66529e+11,1.36523e+12,0,2.60214e+12,1.21547e+12,0,4.3834e+12,9.93834e+11,0
1.84637e+08,1.76521e+09,2.44759e+09,0,5.83262e+10,-1.00197e+10,0,-1.06495e+11,-3.19426e+09,0,9.00059e+10,-1.19648e+11,0,1.55168e+11,1.69503e+11,0,-7.6215e+11,1.36477e+09,0,4.65744e+11,1.36551e+12,0,2.60189e+12,1.216e+12,0,4.3833e+12,9.94291e+11,0
1.84723e+08,1.76544e+09,2.44994e+09,0,5.89191e+10,-5.95859e+09,0,-1.06338e+11,-6.20798e+09,0,9.20564e+10,-1.1812e+11,0,1.53613e+11,1.70902e+11,0,-7.62148e+11,2.22593e+08,0,4.6496e+11,1.36579e+12,0,2.60164e+12,1.21653e+12,0,4.38319e+12,9.94749e+11,0
1.8481e+08,1.76567e+09,2.45228e+09,0,5.92185e+10,-1.85428e+09,0,-1.06096e+11,-9.21497e+09,0,9.40807e+10,-1.16558e+11,0,1.52046e+11,1.72286e+11,0,-7.62144e+11,-9.19579e+08,0,4.64175e+11,1.36606e+12,0,2.60139e+12,1.21706e+12,0,4.38309e+12,9.95206e+11,0
1.84896e+08,1.7659e+09,2.45462e+09,0,5.92203e+10,2.27234e+09,0,-1.05771e+11,-1.22129e+10,0,9.60782e+10,-1.14961e+11,0,1.50465e+11,1.73656e+11,0,-7.62138e+11,-2.06174e+09,0,4.6339e+11,1.36634e+12,0,2.60114e+12,1.2176e+12,0,4.38298e+12,9.95664e+11,0
1.84982e+08,1.76612e+09,2.45697e+09,0,5.8922e+10,6.39991e+09,0,-1.05363e+11,-1.51995e+10,0,9.80484e+10,-1.1333e+11,0,1.48872e+11,1.75012e+11,0,-7.62131e+11,-3.2039e+09,0,4.62605e+11,1.36661e+12,0,2.60089e+12,1.21813e+12,0,4.38288e+12,9.96121e+11,0
1.85069e+08,1.76635e+09,2.45931e+09,0,5.83228e+10,1.05067e+10,0,-1.04872e+11,-1.81724e+10,0,9.99907e+10,-1.11665e+11,0,1.47267e+11,1.76353e+11,0,-7.62121e+11,-4.34604e+09,0,4.6182e+11,1.36688e+12,0,2.60064e+12,1.21866e+12,0,4.38277e+12,9.96579e+11,0
1.85155e+08,1.76657e+09,2.46165e+09,0,5.74232e+10,1.45708e+10,0,-1.04298e+11,-2.11294e+10,0,1.01905e+11,-1.09968e+11,0,1.45649e+11,1.77679e+11,0,-7.62111e+11,-5.48817e+09,0,4.61035e+11,1.36716e+12,0,2.60039e+12,1.21919e+12,0,4.38267e+12,9.97036e+11,0
1.85242e+08,1.7668e+09,2.464e+09,0,5.62252e+10,1.85699e+10,0,-1.03642e+11,-2.40682e+10,0,1.03789e+11,-1.08237e+11,0,1.44019e+11,1.7899e+11,0,-7.62098e+11,-6.63028e+09,0,4.60249e+11,1.36743e+12,0,2.60014e+12,1.21972e+12,0,4.38257e+12,9.97494e+11,0
1.85328e+08,1.76702e+09,2.46634e+09,0,5.47328e+10,2.2482e+10,0,-1.02906e+11,-2.69865e+10,0,1.05644e+11,-1.06475e+11,0,1.42377e+11,1.80286e+11,0,-7.62084e+11,-7.77236e+09,0,4.59464e+11,1.3677e+12,0,2.59989e+12,1.22026e+12,0,4.38246e+12,9.97951e+11,0
1.85414e+08,1.76723e+09,2.46868e+09,0,5.29514e+10,2.62849e+10,0,-1.02088e+11,-2.98821e+10,0,1.07469e+11,-1.04681e+11,0,1.40723e+11,1.81567e+11,0,-7.62068e+11,-8.91443e+09,0,4.58678e+11,1.36798e+12,0,2.59964e+12,1.22079e+12,0,4.38236e+12,9.98408e+11,0
1.85501e+08,1.76745e+09,2.47102e+09,0,5.08883e+10,2.99566e+10,0,-1.01191e+11,-3.27528e+10,0,1.09264e+11,-1.02856e+11,0,1.39057e+11,1.82833e+11,0,-7.6205e+11,-1.00565e+10,0,4.57892e+11,1.36825e+12,0,2.59939e+12,1.22132e+12,0,4.38225e+12,9.98866e+11,0
1.85587e+08,1.76767e+09,2.47337e+09,0,4.85524e+10,3.34758e+10,0,-1.00214e+11,-3.55965e+10,0,1.11027e+11,-1.01e+11,0,1.37379e+11,1.84084e+11,0,-7.62031e+11,-1.11985e+10,0,4.57106e+11,1.36852e+12,0,2.59914e+12,1.22185e+12,0,4.38215e+12,9.99323e+11,0
1.85674e+08,1.76788e+09,2.47571e+09,0,4.59544e+10,3.68213e+10,0,-9.91594e+10,-3.84109e+10,0,1.12758e+11,-9.91143e+10,0,1.3569e+11,1.85319e+11,0,-7.6201e+11,-1.23405e+10,0,4.5632e+11,1.36879e+12,0,2.59889e+12,1.22238e+12,0,4.38204e+12,9.99781e+11,0
1.8576e+08,1.76809e+09,2.47805e+09,0,4.31068e+10,3.99727e+10,0,-9.80272e+10,-4.11939e+10,0,1.14457e+11,-9.71989e+10,0,1.33989e+11,1.86538e+11,0,-7.61987e+11,-1.34824e+10,0,4.55533e+11,1.36906e+12,0,2.59864e+12,1.22291e+12,0,4.38194e+12,1.00024e+12,0
1.85846e+08,1.7683e+09,2.4804e+09,0,4.00236e+10,4.29105e+10,0,-9.68185e+10,-4.39435e+10,0,1.16123e+11,-9.52545e+10,0,1.32278e+11,1.87742e+11,0,-7.61962e+11,-1.46243e+10,0,4.54747e+11,1.36933e+12,0,2.59839e+12,1.22345e+12,0,4.38183e+12,1.0007e+12,0
1.85933e+08,1.76851e+09,2.48274e+09,0,3.67208e+10,4.56161e+10,0,-9.55344e+10,-4.66576e+10,0,1.17756e+11,-9.32817e+10,0,1.30555e+11,1.8893e+11,0,-7.61936e+11,-1.57662e+10,0,4.5396e+11,1.3696e+12,0,2.59814e+12,1.22398e+12,0,4.38173e+12,1.00115e+12,0
1.86019e+08,1.76872e+09,2.48508e+09,0,3.32156e+10,4.80721e+10,0,-9.41759e+10,-4.93341e+10,0,1.19355e+11,-9.12811e+10,0,1.28821e+11,1.90103e+11,0,-7.61908e+11,-1.6908e+10,0,4.53173e+11,1.36987e+12,0,2.59789e+12,1.22451e+12,0,4.38162e+12,1.00161e+12,0
1.86106e+08,1.76893e+09,2.48743e+09,0,2.95271e+10,5.02622e+10,0,-9.27441e+10,-5.1971e+10,0,1.2092e+11,-8.92531e+10,0,1.27076e+11,1.91259e+11,0,-7.61879e+11,-1.80498e+10,0,4.52386e+11,1.37014e+12,0,2.59764e+12,1.22504e+12,0,4.38152e+12,1.00207e+12,0
1.86192e+08,1.76913e+09,2.48977e+09,0,2.56757e+10,5.21719e+10,0,-9.12402e+10,-5.45664e+10,0,1.2245e+11,-8.71984e+10,0,1.25321e+11,1.92399e+11,0,-7.61848e+11,-1.91916e+10,0,4.51599e+11,1.3704e+12,0,2.59738e+12,1.22557e+12,0,4.38141e+12,1.00252e+12,0
1.86278e+08,1.76933e+09,2.49211e+09,0,2.1683e+10,5.37881e+10,0,-8.96653e+10,-5.71183e+10,0,1.23945e+11,-8.51176e+10,0,1.23555e+11,1.93523e+11,0,-7.61815e+11,-2.03333e+10,0,4.50812e+11,1.37067e+12,0,2.59713e+12,1.2261e+12,0,4.38131e+12,1.00298e+12,0
1.86365e+08,1.76954e+09,2.49446e+09,0,1.75718e+10,5.50993e+10,0,-8.80209e+10,-5.96247e+10,0,1.25405e+11,-8.30112e+10,0,1.21779e+11,1.94631e+11,0,-7.6178e+11,-2.14749e+10,0,4.50025e+11,1.37094e+12,0,2.59688e+12,1.22663e+12,0,4.3812e+12,1.00344e+12,0
1.86451e+08,1.76974e+09,2.4968e+09,0,1.33663e+10,5.60961e+10,0,-8.63081e+10,-6.2084e+10,0,1.26828e+11,-8.088e+10,0,1.19992e+11,1.95722e+11,0,-7.61744e+11,-2.26165e+10,0,4.49237e+11,1.37121e+12,0,2.59663e+12,1.22717e+12,0,4.3811e+12,1.0039e+12,0
1.86538e+08,1.76993e+09,2.49914e+09,0,9.09112e+09,5.67711e+10,0,-8.45284e+10,-6.44941e+10,0,1.28215e+11,-7.87244e+10,0,1.18196e+11,1.96797e+11,0,-7.61706e+11,-2.37581e+10,0,4.48449e+11,1.37147e+12,0,2.59638e+12,1.2277e+12,0,4.38099e+12,1.00435e+12,0
1.86624e+08,1.77013e+09,2.50148e+09,0,4.77179e+09,5.71188e+10,0,-8.26832e+10,-6.68533e+10,0,1.29565e+11,-7.65451e+10,0,1.16389e+11,1.97856e+11,0,-7.61666e+11,-2.48995e+10,0,4.47661e+11,1.37174e+12,0,2.59613e+12,1.22823e+12,0,4.38089e+12,1.00481e+12,0
1.8671e+08,1.77032e+09,2.50383e+09,0,4.343e+08,5.7136e+10,0,-8.07738e+10,-6.91599e+10,0,1.30878e+11,-7.43427e+10,0,1.14573e+11,1.98897e+11,0,-7.61625e+11,-2.6041e+10,0,4.46873e+11,1.372e+12,0,2.59588e+12,1.22876e+12,0,4.38078e+12,1.00527e+12,0
1.86797e+08,1.77052e+09,2.50617e+09,0,-3.89509e+09,5.68217e+10,0,-7.88019e+10,-7.14122e+10,0,1.32153e+11,-7.21179e+10,0,1.12747e+11,1.99922e+11,0,-7.61581e+11,-2.71823e+10,0,4.46085e+11,1.37227e+12,0,2.59562e+12,1.22929e+12,0,4.38068e+12,1.00573e+12,0
1.86883e+08,1.77071e+09,2.50851e+09,0,-8.19003e+09,5.61771e+10,0,-7.67689e+10,-7.36084e+10,0,1.3339e+11,-6.98713e+10,0,1.10912e+11,2.0093e+11,0,-7.61537e+11,-2.83236e+10,0,4.45297e+11,1.37253e+12,0,2.59537e+12,1.22982e+12,0,4.38057e+12,1.00618e+12,0
1.8697e+08,1.7709e+09,2.51085e+09,0,-1.24243e+10,5.52058e+10,0,-7.46765e+10,-7.57471e+10,0,1.34589e+11,-6.76036e+10,0,1.09067e+11,2.01922e+11,0,-7.6149e+11,-2.94648e+10,0,4.44509e+11,1.3728e+12,0,2.59512e+12,1.23035e+12,0,4.38047e+12,1.00664e+12,0
1.87056e+08,1.77109e+09,2.5132e+09,0,-1.65721e+10,5.39133e+10,0,-7.25263e+10,-7.78266e+10,0,1.35748e+11,-6.53153e+10,0,1.07214e+11,2.02896e+11,0,-7.61442e+11,-3.0606e+10,0,4.4372e+11,1.37306e+12,0,2.59487e+12,1.23088e+12,0,4.38036e+12,1.0071e+12,0
1.87142e+08,1.77127e+09,2.51554e+09,0,-2.06081e+10,5.23077e+10,0,-7.03199e+10,-7.98453e+10,0,1.36869e+11,-6.30072e+10,0,1.05351e+11,2.03853e+11,0,-7.61392e+11,-3.1747e+10,0,4.42931e+11,1.37332e+12,0,2.59462e+12,1.23141e+12,0,4.38026e+12,1.00755e+12,0
1.87229e+08,1.77146e+09,2.51788e+09,0,-2.45079e+10,5.03989e+10,0,-6.80591e+10,-8.18018e+10,0,1.3795e+11,-6.068e+10,0,1.03479e+11,2.04793e+11,0,-7.6134e+11,-3.2888e+10,0,4.42142e+11,1.37359e+12,0,2.59436e+12,1.23195e+12,0,4.38015e+12,1.00801e+12,0
1.87315e+08,1.77164e+09,2.52022e+09,0,-2.8248e+10,4.81992e+10,0,-6.57455e+10,-8.36948e+10,0,1.38991e+11,-5.83342e+10,0,1.01599e+11,2.05715e+11,0,-7.61287e+11,-3.4029e+10,0,4.41353e+11,1.37385e+12,0,2.59411e+12,1.23248e+12,0,4.38004e+12,1.00847e+12,0
1.87402e+08,1.77182e+09,2.52256e+09,0,-3.18061e+10,4.57224e+10,0,-6.33811e+10,-8.55226e+10,0,1.39992e+11,-5.59706e+10,0,9.97102e+10,2.06621e+11,0,-7.61232e+11,-3.51698e+10,0,4.40564e+11,1.37411e+12,0,2.59386e+12,1.23301e+12,0,4.37994e+12,1.00893e+12,0
1.87488e+08,1.77201e+09,2.52491e+09,0,-3.51611e+10,4.29845e+10,0,-6.09676e+10,-8.72842e+10,0,1.40952e+11,-5.35899e+10,0,9.7813e+10,2.07509e+11,0,-7.61175e+11,-3.63106e+10,0,4.39775e+11,1.37437e+12,0,2.59361e+12,1.23354e+12,0,4.37983e+12,1.00938e+12,0
1.87574e+08,1.77218e+09,2.52725e+09,0,-3.82936e+10,4.00028e+10,0,-5.85068e+10,-8.8978e+10,0,1.41872e+11,-5.11928e+10,0,9.59077e+10,2.08379e+11,0,-7.61117e+11,-3.74512e+10,0,4.38985e+11,1.37463e+12,0,2.59335e+12,1.23407e+12,0,4.37973e+12,1.00984e+12,0
1.87661e+08,1.77236e+09,2.52959e+09,0,-4.11858e+10,3.67963e+10,0,-5.60006e+10,-9.0603e+10,0,1.42751e+11,-4.87799e+10,0,9.39943e+10,2.09232e+11,0,-7.61057e+11,-3.85918e+10,0,4.38196e+11,1.37489e+12,0,2.5931e+12,1.2346e+12,0,4.37962e+12,1.0103e+12,0
1.87747e+08,1.77254e+09,2.53193e+09,0,-4.38217e+10,3.33853e+10,0,-5.3451e+10,-9.2158e+10,0,1.43588e+11,-4.63519e+10,0,9.2073e+10,2.10067e+11,0,-7.60995e+11,-3.97323e+10,0,4.37406e+11,1.37515e+12,0,2.59285e+12,1.23513e+12,0,4.37952e+12,1.01076e+12,0
1.87834e+08,1.77271e+09,2.53427e+09,0,-4.61869e+10,2.97912e+10,0,-5.08598e+10,-9.36417e+10,0,1.44384e+11,-4.39096e+10,0,9.0144e+10,2.10885e+11,0,-7.60932e+11,-4.08727e+10,0,4.36616e+11,1.37541e+12,0,2.59259e+12,1.23566e+12,0,4.37941e+12,1.01121e+12,0
1.8792e+08,1.77288e+09,2.53661e+09,0,-4.82692e+10,2.60363e+10,0,-4.82291e+10,-9.50532e+10,0,1.45137e+11,-4.14537e+10,0,8.82074e+10,2.11684e+11,0,-7.60867e+11,-4.2013e+10,0,4.35826e+11,1.37567e+12,0,2.59234e+12,1.23619e+12,0,4.3793e+12,1.01167e+12,0
1.88006e+08,1.77305e+09,2.53895e+09,0,-5.00581e+10,2.21437e+10,0,-4.55608e+10,-9.63913e+10,0,1.45849e+11,-3.89849e+10,0,8.62635e+10,2.12466e+11,0,-7.608e+11,-4.31532e+10,0,4.35036e+11,1.37593e+12,0,2.59209e+12,1.23672e+12,0,4.3792e+12,1.01213e+12,0
1.88093e+08,1.77322e+09,2.5413e+09,0,-5.15455e+10,1.81369e+10,0,-4.2857e+10,-9.76552e+10,0,1.46518e+11,-3.65038e+10,0,8.43123e+10,2.1323e+11,0,-7.60731e+11,-4.42933e+10,0,4.34245e+11,1.37619e+12,0,2.59183e+12,1.23725e+12,0,4.37909e+12,1.01258e+12,0
1.88179e+08,1.77339e+09,2.54364e+09,0,-5.27248e+10,1.40401e+10,0,-4.01197e+10,-9.88439e+10,0,1.47145e+11,-3.40113e+10,0,8.23541e+10,2.13976e+11,0,-7.60661e+11,-4.54333e+10,0,4.33455e+11,1.37644e+12,0,2.59158e+12,1.23778e+12,0,4.37899e+12,1.01304e+12,0
1.88266e+08,1.77356e+09,2.54598e+09,0,-5.35918e+10,9.87735e+09,0,-3.7351e+10,-9.99565e+10,0,1.47729e+11,-3.1508e+10,0,8.0389e+10,2.14703e+11,0,-7.60589e+11,-4.65732e+10,0,4.32664e+11,1.3767e+12,0,2.59133e+12,1.23831e+12,0,4.37888e+12,1.0135e+12,0
1.88352e+08,1.77372e+09,2.54832e+09,0,-5.4144e+10,5.67294e+09,0,-3.4553e+10,-1.00992e+11,0,1.4827e+11,-2.89947e+10,0,7.84172e+10,2.15413e+11,0,-7.60515e+11,-4.7713e+10,0,4.31874e+11,1.37696e+12,0,2.59107e+12,1.23884e+12,0,4.37877e+12,1.01395e+12,0
1.88438e+08,1.77388e+09,2.55066e+09,0,-5.43809e+10,1.45092e+09,0,-3.17277e+10,-1.0195e+11,0,1.48768e+11,-2.64722e+10,0,7.64388e+10,2.16104e+11,0,-7.6044e+11,-4.88526e+10,0,4.31083e+11,1.37721e+12,0,2.59082e+12,1.23937e+12,0,4.37867e+12,1.01441e+12,0
1.88525e+08,1.77405e+09,2.553e+09,0,-5.4304e+10,-2.76496e+09,0,-2.88773e+10,-1.0283e+11,0,1.49223e+11,-2.39411e+10,0,7.44541e+10,2.16778e+11,0,-7.60363e+11,-4.99922e+10,0,4.30292e+11,1.37747e+12,0,2.59057e+12,1.2399e+12,0,4.37856e+12,1.01487e+12,0
1.88611e+08,1.77421e+09,2.55534e+09,0,-5.39164e+10,-6.95137e+09,0,-2.6004e+10,-1.03631e+11,0,1.49634e+11,-2.14021e+10,0,7.24631e+10,2.17432e+11,0,-7.60284e+11,-5.11316e+10,0,4.295e+11,1.37772e+12,0,2.59031e+12,1.24043e+12,0,4.37845e+12,1.01533e+12,0
1.88698e+08,1.77436e+09,2.55768e+09,0,-5.32229e+10,-1.10856e+10,0,-2.31098e+10,-1.04353e+11,0,1.50002e+11,-1.88562e+10,0,7.04661e+10,2.18069e+11,0,-7.60204e+11,-5.22709e+10,0,4.28709e+11,1.37798e+12,0,2.59006e+12,1.24096e+12,0,4.37835e+12,1.01578e+12,0
1.88784e+08,1.77452e+09,2.56002e+09,0,-5.223e+10,-1.51455e+10,0,-2.0197e+10,-1.04994e+11,0,1.50326e+11,-1.63039e+10,0,6.84631e+10,2.18687e+11,0,-7.60122e+11,-5.34101e+10,0,4.27918e+11,1.37823e+12,0,2.5898e+12,1.24149e+12,0,4.37824e+12,1.01624e+12,0
1.8887e+08,1.77468e+09,2.56236e+09,0,-5.09458e+10,-1.91099e+10,0,-1.72678e+10,-1.05555e+11,0,1.50606e+11,-1.3746e+10,0,6.64545e+10,2.19286e+11,0,-7.60038e+11,-5.45492e+10,0,4.27126e+11,1.37849e+12,0,2.58955e+12,1.24202e+12,0,4.37813e+12,1.0167e+12,0
1.88957e+08,1.77483e+09,2.56469e+09,0,-4.93797e+10,-2.29584e+10,0,-1.43243e+10,-1.06035e+11,0,1.50843e+11,-1.11833e+10,0,6.44404e+10,2.19867e+11,0,-7.59953e+11,-5.56881e+10,0,4.26334e+11,1.37874e+12,0,2.58929e+12,1.24255e+12,0,4.37803e+12,1.01715e+12,0
1.89043e+08,1.77498e+09,2.56703e+09,0,-4.75424e+10,-2.66717e+10,0,-1.13688e+10,-1.06433e+11,0,1.51035e+11,-8.61662e+09,0,6.24208e+10,2.2043e+11,0,-7.59866e+11,-5.6827e+10,0,4.25542e+11,1.37899e+12,0,2.58904e+12,1.24308e+12,0,4.37792e+12,1.01761e+12,0
1.8913e+08,1.77513e+09,2.56937e+09,0,-4.5446e+10,-3.02313e+10,0,-8.40346e+09,-1.0675e+11,0,1.51183e+11,-6.04659e+09,0,6.03961e+10,2.20973e+11,0,-7.59777e+11,-5.79656e+10,0,4.2475e+11,1.37925e+12,0,2.58878e+12,1.24361e+12,0,4.37782e+12,1.01807e+12,0
1.89216e+08,1.77528e+09,2.57171e+09,0,-4.31036e+10,-3.362e+10,0,-5.43048e+09,-1.06985e+11,0,1.51287e+11,-3.47401e+09,0,5.83664e+10,2.21498e+11,0,-7.59686e+11,-5.91042e+10,0,4.23958e+11,1.3795e+12,0,2.58853e+12,1.24414e+12,0,4.37771e+12,1.01853e+12,0
1.89302e+08,1.77543e+09,2.57405e+09,0,-4.05292e+10,-3.68216e+10,0,-2.45212e+09,-1.07139e+11,0,1.51347e+11,-8.99652e+08,0,5.63318e+10,2.22004e+11,0,-7.59594e+11,-6.02426e+10,0,4.23166e+11,1.37975e+12,0,2.58827e+12,1.24467e+12,0,4.3776e+12,1.01898e+12,0
1.89389e+08,1.77558e+09,2.57639e+09,0,-3.77379e+10,-3.98213e+10,0,5.29408e+08,-1.0721e+11,0,1.51363e+11,1.67574e+09,0,5.42925e+10,2.22492e+11,0,-7.595e+11,-6.13809e+10,0,4.22373e+11,1.38e+12,0,2.58802e+12,1.2452e+12,0,4.37749e+12,1.01944e+12,0
1.89475e+08,1.77572e+09,2.57872e+09,0,-3.47456e+10,-4.26053e+10,0,3.51187e+09,-1.07199e+11,0,1.51334e+11,4.25139e+09,0,5.22487e+10,2.2296e+11,0,-7.59404e+11,-6.2519e+10,0,4.21581e+11,1.38025e+12,0,2.58776e+12,1.24573e+12,0,4.37739e+12,1.0199e+12,0
1.89562e+08,1.77586e+09,2.58106e+09,0,-3.15689e+10,-4.51611e+10,0,6.49302e+09,-1.07106e+11,0,1.51261e+11,6.82655e+09,0,5.02006e+10,2.2341e+11,0,-7.59307e+11,-6.3657e+10,0,4.20788e+11,1.3805e+12,0,2.58751e+12,1.24626e+12,0,4.37728e+12,1.02035e+12,0
1.89648e+08,1.77601e+09,2.5834e+09,0,-2.82249e+10,-4.74775e+10,0,9.47065e+09,-1.0693e+11,0,1.51144e+11,9.40046e+09,0,4.81484e+10,2.23841e+11,0,-7.59208e+11,-6.47948e+10,0,4.19995e+11,1.38075e+12,0,2.58725e+12,1.24679e+12,0,4.37717e+12,1.02081e+12,0
1.89734e+08,1.77615e+09,2.58573e+09,0,-2.47315e+10,-4.95445e+10,0,1.24425e+10,-1.06673e+11,0,1.50982e+11,1.19723e+10,0,4.60922e+10,2.24253e+11,0,-7.59107e+11,-6.59325e+10,0,4.19202e+11,1.381e+12,0,2.587e+12,1.24732e+12,0,4.37707e+12,1.02127e+12,0
1.89821e+08,1.77628e+09,2.58807e+09,0,-2.11068e+10,-5.13533e+10,0,1.54064e+10,-1.06334e+11,0,1.50777e+11,1.45414e+10,0,4.40322e+10,2.24645e+11,0,-7.59005e+11,-6.707e+10,0,4.18409e+11,1.38125e+12,0,2.58674e+12,1.24785e+12,0,4.37696e+12,1.02172e+12,0
1.89907e+08,1.77642e+09,2.59041e+09,0,-1.73695e+10,-5.28967e+10,0,1.83601e+10,-1.05914e+11,0,1.50527e+11,1.7107e+10,0,4.19685e+10,2.25019e+11,0,-7.58901e+11,-6.82074e+10,0,4.17616e+11,1.3815e+12,0,2.58649e+12,1.24838e+12,0,4.37685e+12,1.02218e+12,0
1.89994e+08,1.77656e+09,2.59274e+09,0,-1.35385e+10,-5.41683e+10,0,2.13013e+10,-1.05412e+11,0,1.50233e+11,1.96682e+10,0,3.99014e+10,2.25374e+11,0,-7.58795e+11,-6.93446e+10,0,4.16822e+11,1.38175e+12,0,2.58623e+12,1.2489e+12,0,4.37675e+12,1.02264e+12,0
1.9008e+08,1.77669e+09,2.59508e+09,0,-9.63279e+09,-5.51633e+10,0,2.42279e+10,-1.04829e+11,0,1.49895e+11,2.22244e+10,0,3.78311e+10,2.25709e+11,0,-7.58688e+11,-7.04817e+10,0,4.16029e+11,1.382e+12,0,2.58597e+12,1.24943e+12,0,4.37664e+12,1.02309e+12,0
1.90166e+08,1.77683e+09,2.59742e+09,0,-5.67172e+09,-5.58779e+10,0,2.71377e+10,-1.04166e+11,0,1.49513e+11,2.47748e+10,0,3.57576e+10,2.26026e+11,0,-7.58579e+11,-7.16186e+10,0,4.15235e+11,1.38224e+12,0,2.58572e+12,1.24996e+12,0,4.37653e+12,1.02355e+12,0
1.90253e+08,1.77696e+09,2.59975e+09,0,-1.67465e+09,-5.63099e+10,0,3.00285e+10,-1.03423e+11,0,1.49087e+11,2.73186e+10,0,3.36812e+10,2.26323e+11,0,-7.58468e+11,-7.27553e+10,0,4.14441e+11,1.38249e+12,0,2.58546e+12,1.25049e+12,0,4.37642e+12,1.02401e+12,0
1.90339e+08,1.77709e+09,2.60209e+09,0,2.33906e+09,-5.6458e+10,0,3.28981e+10,-1.026e+11,0,1.48617e+11,2.9855e+10,0,3.16021e+10,2.26601e+11,0,-7.58355e+11,-7.38919e+10,0,4.13647e+11,1.38274e+12,0,2.58521e+12,1.25102e+12,0,4.37632e+12,1.02446e+12,0
1.90426e+08,1.77722e+09,2.60442e+09,0,6.35007e+09,-5.63221e+10,0,3.57444e+10,-1.01698e+11,0,1.48104e+11,3.23833e+10,0,2.95204e+10,2.2686e+11,0,-7.58241e+11,-7.50283e+10,0,4.12853e+11,1.38298e+12,0,2.58495e+12,1.25155e+12,0,4.37621e+12,1.02492e+12,0
1.90512e+08,1.77735e+09,2.60676e+09,0,1.03391e+10,-5.59036e+10,0,3.85652e+10,-1.00718e+11,0,1.47547e+11,3.49028e+10,0,2.74364e+10,2.271e+11,0,-7.58125e+11,-7.61645e+10,0,4.12059e+11,1.38323e+12,0,2.58469e+12,1.25208e+12,0,4.3761e+12,1.02538e+12,0
1.90598e+08,1.77747e+09,2.60909e+09,0,1.42872e+10,-5.52049e+10,0,4.13584e+10,-9.9661e+10,0,1.46947e+11,3.74126e+10,0,2.53501e+10,2.2732e+11,0,-7.58008e+11,-7.73006e+10,0,4.11264e+11,1.38347e+12,0,2.58444e+12,1.25261e+12,0,4.376e+12,1.02583e+12,0
1.90685e+08,1.7776e+09,2.61142e+09,0,1.81754e+10,-5.42295e+10,0,4.41218e+10,-9.85268e+10,0,1.46304e+11,3.99121e+10,0,2.32618e+10,2.27521e+11,0,-7.57888e+11,-7.84365e+10,0,4.1047e+11,1.38372e+12,0,2.58418e+12,1.25314e+12,0,4.37589e+12,1.02629e+12,0
1.90771e+08,1.77772e+09,2.61376e+09,0,2.19852e+10,-5.29823e+10,0,4.68534e+10,-9.73165e+10,0,1.45617e+11,4.24005e+10,0,2.11717e+10,2.27703e+11,0,-7.57767e+11,-7.95721e+10,0,4.09675e+11,1.38396e+12,0,2.58392e+12,1.25366e+12,0,4.37578e+12,1.02675e+12,0
1.90858e+08,1.77784e+09,2.61609e+09,0,2.56983e+10,-5.14691e+10,0,4.95512e+10,-9.60312e+10,0,1.44888e+11,4.4877e+10,0,1.90799e+10,2.27865e+11,0,-7.57645e+11,-8.07077e+10,0,4.0888e+11,1.3842e+12,0,2.58367e+12,1.25419e+12,0,4.37567e+12,1.02721e+12,0
1.90944e+08,1.77797e+09,2.61843e+09,0,2.92968e+10,-4.96969e+10,0,5.2213e+10,-9.46717e+10,0,1.44116e+11,4.73409e+10,0,1.69866e+10,2.28008e+11,0,-7.5752e+11,-8.1843e+10,0,4.08085e+11,1.38445e+12,0,2.58341e+12,1.25472e+12,0,4.37557e+12,1.02766e+12,0
